date,AMD,AMG,EQIX,JKHY,NEM,portfolio_value,port_val_chg_1_days,port_val_chg_5_days,port_val_chg_5_days_bin
2015-06-09 00:00:00+00:00,2.29,218.48,257.81,64.79,24.41,836.4815914763218,-0.014257130767982518,-0.03557784868885183,0
2015-06-10 00:00:00+00:00,2.32,223.86,260.37,65.22,23.7,848.676366572354,0.014578653278561005,-0.022390590376254238,0
2015-06-11 00:00:00+00:00,2.32,224.15,260.93,65.93,23.66,850.3212824393819,0.0019382133541332447,-0.011691987821742744,0
2015-06-12 00:00:00+00:00,2.31,221.65,260.72,65.53,23.55,842.856685795571,-0.00877856029005486,-0.014041390822318367,0
2015-06-15 00:00:00+00:00,2.32,221.23,255.86,65.05,24.03,841.7014393017719,-0.0013706321765826202,-0.008105856400626332,0
2015-06-16 00:00:00+00:00,2.35,223.82,255.7,65.71,23.94,848.8339026504526,0.00847386379022641,0.014766985071757555,1
2015-06-17 00:00:00+00:00,2.47,223.31,257.12,65.25,24.53,850.4369523197337,0.0018885316247096995,0.002074507806185677,1
2015-06-18 00:00:00+00:00,2.52,225.04,261.35,66.14,25.0,859.55882113861,0.010726096501327609,0.010863586376113954,1
2015-06-19 00:00:00+00:00,2.58,225.13,262.79,66.14,24.65,859.0119631370787,-0.0006362077708735869,0.019167288595757892,1
2015-06-22 00:00:00+00:00,2.62,227.9,260.04,66.02,23.95,862.2210208324235,0.0037357543702014606,0.024378693646613714,1
2015-06-23 00:00:00+00:00,2.61,227.92,259.26,65.71,24.13,862.3559958801316,0.00015654344355664485,0.01593019928569861,1
2015-06-24 00:00:00+00:00,2.62,226.42,256.11,65.83,24.12,857.6601772529546,-0.0054453365542896925,0.008493545480964926,1
2015-06-25 00:00:00+00:00,2.58,225.89,256.59,66.09,23.94,855.8528645309768,-0.002107259693188146,-0.004311463644482316,0
2015-06-26 00:00:00+00:00,2.47,226.76,258.87,66.05,23.83,857.8264674683612,0.0023060072813636534,-0.0013800688693416108,0
2015-06-29 00:00:00+00:00,2.34,219.27,250.33,65.36,23.53,833.251286292555,-0.028648196468375575,-0.03359896574070986,0
2015-06-30 00:00:00+00:00,2.4,218.6,254.0,64.7,23.36,831.422456931686,-0.0021948113263721147,-0.035870961756199526,0
2015-07-01 00:00:00+00:00,2.42,220.07,255.64,65.68,23.13,836.0411672487973,0.005555190719957581,-0.02520696492333596,0
2015-07-02 00:00:00+00:00,2.53,219.25,255.34,65.64,23.67,836.5706755440108,0.0006333519400198995,-0.022529794297683425,0
2015-07-06 00:00:00+00:00,2.47,215.75,255.51,65.8,23.86,828.4526857043797,-0.009703890032186524,-0.03424210242739434,0
2015-07-07 00:00:00+00:00,2.09,215.65,257.5,65.94,22.41,821.2229907495006,-0.008726744543935183,-0.014435375907516201,0
2015-07-08 00:00:00+00:00,2.01,208.8,256.35,65.72,22.52,803.2233998047634,-0.021918030970260127,-0.033916641163373895,0
2015-07-09 00:00:00+00:00,1.98,210.63,256.68,65.97,22.59,808.4883261750781,0.006554747249139403,-0.03295632099599677,0
2015-07-10 00:00:00+00:00,1.96,213.82,258.78,66.86,22.52,818.047046566127,0.011822954125102703,-0.02214233599072557,0
2015-07-13 00:00:00+00:00,1.96,216.52,259.94,67.15,22.5,825.5931733903665,0.00922456337433819,-0.0034516302057515658,0
2015-07-14 00:00:00+00:00,2.05,216.66,261.07,67.65,22.15,825.8301734277522,0.00028706637242703614,0.005610148193789355,1
2015-07-15 00:00:00+00:00,1.96,216.73,259.8,68.03,21.8,824.203182606547,-0.001970127604386418,0.026119486567352412,1
2015-07-16 00:00:00+00:00,1.87,219.99,262.12,68.93,21.38,832.2345082052306,0.009744351596998824,0.029371088315516714,1
2015-07-17 00:00:00+00:00,1.79,218.8,263.5,68.42,20.69,825.716655603794,-0.007831749990147241,0.009375510943852472,1
2015-07-20 00:00:00+00:00,1.8,218.24,270.24,69.05,18.16,816.4963852111495,-0.011166385381801924,-0.011018487643084884,0
2015-07-21 00:00:00+00:00,1.8,217.9,268.84,68.91,18.74,817.4768097791596,0.0012007702492846661,-0.010115110730237187,0
2015-07-22 00:00:00+00:00,1.79,218.69,269.55,69.7,18.52,819.7362829791117,0.002763959996079368,-0.005419658309627873,0
2015-07-23 00:00:00+00:00,1.76,216.25,269.39,69.38,17.6,808.9981815658977,-0.013099458491930283,-0.02792040754167191,0
2015-07-24 00:00:00+00:00,1.67,213.69,276.06,69.42,17.8,805.14502901693,-0.0047628692335369704,-0.024913663115855744,0
2015-07-27 00:00:00+00:00,1.62,210.16,276.64,68.76,17.22,792.8034163464747,-0.015328434289067494,-0.029017849060712808,0
2015-07-28 00:00:00+00:00,1.77,208.02,279.2,69.1,17.64,791.0229805372055,-0.002245746893314471,-0.032360342122855434,0
2015-07-29 00:00:00+00:00,1.96,210.41,279.22,69.95,17.67,799.1292931932597,0.010247885150629799,-0.025138560063440618,0
2015-07-30 00:00:00+00:00,1.93,209.25,282.58,70.09,17.29,795.6815180501645,-0.004314414666640731,-0.016460684114218083,0
2015-07-31 00:00:00+00:00,1.93,207.9,278.91,69.86,17.17,790.2475767960808,-0.006829291784230085,-0.01850281835440104,0
2015-08-03 00:00:00+00:00,2.2,208.75,282.89,69.71,16.42,791.4489705452314,0.0015202751446850016,-0.0017084257879274034,0
2015-08-04 00:00:00+00:00,2.13,211.02,280.04,69.97,16.4,796.2689240085942,0.006090036935725962,0.006631847115018186,1
2015-08-05 00:00:00+00:00,2.16,212.08,280.45,70.45,16.35,799.6245679186584,0.0042142093065382635,0.0006197679519661659,1
2015-08-06 00:00:00+00:00,2.11,209.63,280.0,69.72,16.36,792.1381565193626,-0.00936240793449128,-0.0044532409644062465,0
2015-08-07 00:00:00+00:00,2.09,209.02,280.39,70.24,16.14,790.3386243536601,-0.0022717402903675854,0.00011521396617042434,1
2015-08-10 00:00:00+00:00,1.93,211.83,280.09,71.11,16.95,801.2949716126229,0.01386285184774172,0.01244047491856426,1
2015-08-11 00:00:00+00:00,1.9,207.5,279.43,70.23,17.03,789.1365641437202,-0.015173447855829747,-0.00895722493974549,0
2015-08-12 00:00:00+00:00,1.9,203.33,280.35,70.83,18.14,784.2872418019663,-0.006145099038739721,-0.019180658939248918,0
2015-08-13 00:00:00+00:00,1.79,203.53,282.23,71.31,17.49,782.770509507623,-0.0019338989766790604,-0.0118257742473874,0
2015-08-14 00:00:00+00:00,1.84,205.55,284.4,71.22,17.35,788.1268643043634,0.006842816293768594,-0.002798496721712729,0
2015-08-17 00:00:00+00:00,1.8,205.72,284.51,71.63,17.85,791.07972805302,0.003746685822291873,-0.01274841839958707,0
2015-08-18 00:00:00+00:00,1.8,204.91,287.42,71.59,17.54,788.5784175186484,-0.0031618943649683873,-0.0007072877502228847,0
2015-08-19 00:00:00+00:00,1.8,201.77,285.59,71.22,17.93,781.1721321211382,-0.00939194534490917,-0.003971898960986264,0
2015-08-20 00:00:00+00:00,1.7,196.85,279.96,70.14,18.55,767.6609555753753,-0.017296029889181663,-0.0193026611870597,0
2015-08-21 00:00:00+00:00,1.78,190.72,271.31,68.27,18.14,745.4497550062936,-0.02893360722304028,-0.05415005024062791,0
2015-08-24 00:00:00+00:00,1.75,182.73,255.53,65.95,16.89,711.5690792538005,-0.04544997905621018,-0.1005090207467565,0
2015-08-25 00:00:00+00:00,1.66,179.59,251.11,65.88,16.17,698.5839806909554,-0.01824854246963925,-0.11412236859191593,0
2015-08-26 00:00:00+00:00,1.72,184.71,260.8,68.71,15.81,717.0645078504956,0.0264542670177772,-0.08206593865115164,0
2015-08-27 00:00:00+00:00,1.78,189.07,266.14,67.82,16.7,732.850758136407,0.02201510479612634,-0.045345796456298215,0
2015-08-28 00:00:00+00:00,1.85,187.48,268.78,68.78,17.17,733.157566029179,0.00041864989476469994,-0.016489627764396886,0
2015-08-31 00:00:00+00:00,1.81,186.44,269.77,67.96,17.07,729.1942425989739,-0.005405827633574889,0.024769434000218693,1
2015-09-01 00:00:00+00:00,1.71,179.21,262.87,65.61,16.73,703.6766444560462,-0.03499423974053684,0.0072899807408319806,1
2015-09-02 00:00:00+00:00,1.77,178.83,269.95,66.9,16.21,704.6522134920702,0.0013863882561828689,-0.017309871319155068,0
2015-09-03 00:00:00+00:00,1.79,177.57,274.44,67.47,16.19,703.6043621583301,-0.001487047530223884,-0.0399077106127973,0
2015-09-04 00:00:00+00:00,1.82,173.25,269.88,66.44,15.7,687.8406440020763,-0.022404235965647112,-0.06181061769919605,0
2015-09-08 00:00:00+00:00,1.88,180.63,279.28,68.35,15.96,713.4843767191602,0.03728150254087992,-0.021544144155363987,0
2015-09-09 00:00:00+00:00,1.85,177.61,281.0,67.67,15.62,703.8969214869742,-0.013437512502056936,0.00031303729157894367,1
2015-09-10 00:00:00+00:00,1.84,176.94,285.14,68.12,15.56,703.793379880504,-0.0001470976833533033,-0.0012188049581369764,0
2015-09-11 00:00:00+00:00,2.01,176.01,289.62,69.1,16.24,707.7228117549884,0.005583218010876356,0.005853359953631898,1
2015-09-14 00:00:00+00:00,1.82,174.64,289.7,68.59,15.89,701.3139397229568,-0.009055624498155002,0.019587815634866557,1
2015-09-15 00:00:00+00:00,1.86,177.76,290.05,69.59,15.97,711.1605194150733,0.014040188187341984,-0.00325705422559186,0
2015-09-16 00:00:00+00:00,1.89,180.85,290.57,70.08,16.94,724.1017082648253,0.018197282464999853,0.028704184037584346,1
2015-09-17 00:00:00+00:00,1.89,179.52,290.07,70.0,17.24,721.7259668557176,-0.003280949874846617,0.025479902891752726,1
2015-09-18 00:00:00+00:00,1.87,175.21,285.51,69.51,16.98,707.4397451740728,-0.019794523597210234,-0.00039996814602272224,0
2015-09-21 00:00:00+00:00,1.81,176.02,292.02,70.0,16.63,710.4807147105784,0.004298556247723129,0.013070858097078197,1
2015-09-22 00:00:00+00:00,1.73,171.85,288.45,69.56,15.59,693.3507085889696,-0.02411044489587144,-0.02504330645457109,0
2015-09-23 00:00:00+00:00,1.7,169.88,288.89,69.82,15.55,688.4951728008667,-0.007003001118992658,-0.049173389673783596,0
2015-09-24 00:00:00+00:00,1.72,170.01,279.67,69.61,16.78,690.9201228891737,0.003522101801298083,-0.042683574349906106,0
2015-09-25 00:00:00+00:00,1.71,170.59,279.3,69.93,16.59,691.8305131660071,0.0013176490981714473,-0.02206439787211112,0
2015-09-28 00:00:00+00:00,1.66,165.65,270.49,68.45,16.02,671.8651182825281,-0.02885879489777321,-0.05435136468662727,0
2015-09-29 00:00:00+00:00,1.67,166.61,268.98,68.89,15.82,673.5697576921976,0.002537175041959383,-0.028529502676975627,0
2015-09-30 00:00:00+00:00,1.72,170.99,273.4,69.61,16.07,688.3629138112348,0.021962322313462845,-0.00019209864477909289,0
2015-10-01 00:00:00+00:00,1.74,170.36,276.46,69.67,15.84,686.9214389656356,-0.0020940623277018178,-0.005787476426098448,0
2015-10-02 00:00:00+00:00,1.83,170.51,279.58,70.87,17.07,695.4568715511334,0.012425631376930646,0.0052416861010236016,1
2015-10-05 00:00:00+00:00,1.8,174.33,283.44,72.09,17.95,711.6232125167722,0.02324564128553619,0.059175708266975935,1
2015-10-06 00:00:00+00:00,1.83,174.07,271.55,71.97,18.35,708.8007123515468,-0.0039662845668611,0.05230483443921008,1
2015-10-07 00:00:00+00:00,1.86,177.07,265.41,72.57,18.94,717.8756259181274,0.012803194760447223,0.04287376834915557,1
2015-10-08 00:00:00+00:00,1.93,177.05,267.34,73.51,18.66,718.7318585945609,0.001192731227416255,0.04630867203216904,1
2015-10-09 00:00:00+00:00,1.96,177.07,269.88,73.89,18.93,721.3620724008447,0.0036595202714779784,0.03724918382348119,1
2015-10-12 00:00:00+00:00,1.87,175.13,272.56,74.08,18.45,715.0868127115449,-0.008699181630681507,0.00486718270828046,1
2015-10-13 00:00:00+00:00,1.92,171.01,271.7,73.55,18.37,703.4945638917083,-0.016210967135416587,-0.007486093576620001,0
2015-10-14 00:00:00+00:00,1.95,170.6,274.7,73.03,19.47,707.5866697563022,0.00581682656075766,-0.01433250522841778,0
2015-10-15 00:00:00+00:00,1.97,175.61,280.1,73.4,19.3,721.9433455950219,0.020289635817566154,0.004468268606794279,1
2015-10-16 00:00:00+00:00,1.94,176.7,286.3,73.54,18.99,725.4550369646706,0.004864220151173271,0.0056739392330451555,1
2015-10-19 00:00:00+00:00,2.01,172.93,290.71,74.09,18.55,716.3667844689968,-0.012527657859678576,0.0017899529605340803,1
2015-10-20 00:00:00+00:00,2.02,173.13,293.36,74.0,18.84,718.9008976722321,0.0035374521239335266,0.02189971972959759,1
2015-10-21 00:00:00+00:00,2.1,168.75,292.28,73.37,18.42,705.1223102785619,-0.019166184710972756,-0.003482766964206574,0
2015-10-22 00:00:00+00:00,2.14,176.88,294.62,75.22,19.03,731.7336308429472,0.03774000648748754,0.013561015982294533,1
2015-10-23 00:00:00+00:00,2.21,181.71,294.84,76.1,19.55,747.757030233157,0.021897858339176235,0.030742075155751447,1
2015-10-26 00:00:00+00:00,2.15,181.02,301.2,76.33,18.8,744.8851342167438,-0.0038406807295648937,0.03980970414322904,1
2015-10-27 00:00:00+00:00,2.15,178.57,296.09,75.41,18.77,735.6932494390311,-0.012340002982309639,0.02335836806042657,1
2015-10-28 00:00:00+00:00,2.18,183.3,294.59,77.46,19.15,751.6133049044753,0.02163952908033795,0.06593323448742794,1
2015-10-29 00:00:00+00:00,2.13,179.87,292.91,77.71,19.89,745.5805859545221,-0.008026359978712594,0.018923491456342534,1
2015-10-30 00:00:00+00:00,2.12,180.26,296.68,77.34,19.46,745.4495508046379,-0.0001757491441606307,-0.0030858679159454505,0
2015-11-02 00:00:00+00:00,2.19,185.06,303.58,77.55,19.63,761.2161497274084,0.021150457339134565,0.02192420651250715,1
2015-11-03 00:00:00+00:00,2.28,186.75,299.31,77.13,19.22,762.2487147597592,0.001356467585088117,0.03609583932022864,1
2015-11-04 00:00:00+00:00,2.2,186.65,295.99,77.59,19.01,760.2661901960929,-0.002600889349208213,0.011512416338501863,1
2015-11-05 00:00:00+00:00,2.2,187.31,295.8,77.19,17.5,754.936463806169,-0.007010342507207001,0.012548446174559524,1
2015-11-06 00:00:00+00:00,2.15,188.97,290.37,77.87,17.54,758.2354642815816,0.004369904798054103,0.017151950072466615,1
2015-11-09 00:00:00+00:00,2.11,177.87,292.4,78.5,17.86,732.5525901619766,-0.033871897754003344,-0.03765495460874846,0
2015-11-10 00:00:00+00:00,2.02,177.05,297.54,78.39,17.46,729.8945772382003,-0.003628426080902303,-0.042445643915262066,0
2015-11-11 00:00:00+00:00,2.07,176.78,296.92,78.0,17.79,730.133744426363,0.00032767360605379103,-0.03963407311583578,0
2015-11-12 00:00:00+00:00,2.0,171.29,294.74,77.31,17.33,712.2880560716703,-0.02444167043493295,-0.056492711346167845,0
2015-11-13 00:00:00+00:00,1.99,167.53,291.07,76.89,17.5,701.6599986441125,-0.014921010308908467,-0.07461463925467215,0
2015-11-16 00:00:00+00:00,1.99,172.07,295.39,78.57,17.63,717.3156154054782,0.022312254926344144,-0.02079983739205582,0
2015-11-17 00:00:00+00:00,1.98,170.45,299.07,78.77,16.88,711.376882409323,-0.008279107367261451,-0.0253703691003504,0
2015-11-18 00:00:00+00:00,2.12,176.34,293.09,79.57,17.63,729.2785857968906,0.025164865249679425,-0.001171235593479203,0
2015-11-19 00:00:00+00:00,2.14,176.71,286.11,79.1,18.05,729.2530603511203,-3.500095336328446e-05,0.023817617233417465,1
2015-11-20 00:00:00+00:00,2.22,175.26,298.6,79.17,17.68,728.4336586889998,-0.0011236177215712129,0.03815759783459893,1
2015-11-23 00:00:00+00:00,2.22,174.82,297.73,78.84,17.56,726.1011912802401,-0.003202031346214218,0.01224785252973426,1
2015-11-24 00:00:00+00:00,2.34,175.54,293.21,78.64,18.0,728.6109864106356,0.003456536307247182,0.024226404353966835,1
2015-11-25 00:00:00+00:00,2.38,176.18,295.13,78.7,17.91,730.7247426631479,0.002901076557910942,0.0019829964768225405,1
2015-11-27 00:00:00+00:00,2.33,176.69,297.75,78.78,17.39,730.5424157092688,-0.00024951523225380523,0.0017680492935163716,1
2015-11-30 00:00:00+00:00,2.36,177.23,296.5,79.38,18.41,736.7553193290001,0.008504507727589594,0.011424047393659986,1
2015-12-01 00:00:00+00:00,2.34,179.87,300.63,79.58,18.39,744.9104235282122,0.011068945123652751,0.025904422790999915,1
2015-12-02 00:00:00+00:00,2.27,175.73,299.66,79.14,17.85,730.8747386441747,-0.018842110998472106,0.0031069422171232652,1
2015-12-03 00:00:00+00:00,2.23,170.65,295.22,78.94,18.73,719.8118010733614,-0.015136571269840138,-0.014934408201389249,0
2015-12-04 00:00:00+00:00,2.28,175.52,301.2,79.0,20.46,741.8488655179605,0.03061503633552287,0.01547678761090765,1
2015-12-07 00:00:00+00:00,2.355,172.6,297.58,78.87,19.75,730.3462394381147,-0.015505349693855197,-0.008699061578167466,0
2015-12-08 00:00:00+00:00,2.39,169.05,298.1,78.22,19.38,719.2018478248667,-0.015259052503401427,-0.034512304958197126,0
2015-12-09 00:00:00+00:00,2.35,166.6,298.24,77.68,19.6,713.0845054129993,-0.008505737895930787,-0.024341015348509076,0
2015-12-10 00:00:00+00:00,2.45,165.86,295.65,77.93,19.43,710.3691683090669,-0.0038078756210804254,-0.013118196659479442,0
2015-12-11 00:00:00+00:00,2.36,152.76,289.94,77.4,19.13,672.7601757988574,-0.05294288404961667,-0.09313041096432118,0
2015-12-14 00:00:00+00:00,2.34,144.01,293.55,77.83,18.35,648.7202975996812,-0.03573320636975941,-0.11176334925915643,0
2015-12-15 00:00:00+00:00,2.36,152.24,290.02,78.13,18.4,669.2609624937808,0.03166336088157218,-0.06943931732395536,0
2015-12-16 00:00:00+00:00,2.54,159.08,295.49,77.74,19.08,691.6578128814723,0.033465048229075034,-0.03004790087132414,0
2015-12-17 00:00:00+00:00,2.56,157.73,293.41,77.22,17.61,680.691049286117,-0.01585576478875772,-0.04177844471149339,0
2015-12-18 00:00:00+00:00,2.45,153.75,289.35,77.53,17.71,669.5748865139736,-0.016330702135427866,-0.004734657905547723,0
2015-12-21 00:00:00+00:00,2.53,154.23,295.74,77.51,17.65,672.920702030501,0.004996925039926214,0.037304836183426504,1
2015-12-22 00:00:00+00:00,2.77,157.92,296.93,77.76,17.8,684.6903314495361,0.017490366076598374,0.02305433877132601,1
2015-12-23 00:00:00+00:00,2.83,162.65,297.35,77.92,18.14,698.8050518178251,0.020614750522922165,0.01033348977376125,1
2015-12-24 00:00:00+00:00,2.92,163.1,297.19,78.14,18.54,702.2666643549562,0.004953616932399596,0.03169663401842415,1
2015-12-28 00:00:00+00:00,3.0,163.25,300.91,78.42,17.91,701.851027805938,-0.0005918500337760424,0.04820393049686267,1
2015-12-29 00:00:00+00:00,3.0,162.66,304.98,79.25,18.03,703.2187297161046,0.0019487068565564591,0.045024662778512914,1
2015-12-30 00:00:00+00:00,2.98,160.74,302.69,78.99,17.77,696.0559426178685,-0.010185717182373377,0.016599637305043657,1
2015-12-31 00:00:00+00:00,2.87,159.76,302.4,78.06,17.99,692.7651680026171,-0.004727744443750903,-0.008643159919202392,0
2016-01-04 00:00:00+00:00,2.77,155.99,296.08,76.53,18.44,680.6731481190448,-0.017454716896976863,-0.030748314467902937,0
2016-01-05 00:00:00+00:00,2.75,154.73,303.41,77.65,18.42,681.0675214478941,0.0005793872285679846,-0.02961241849714935,0
2016-01-06 00:00:00+00:00,2.505,147.93,309.13,77.71,18.56,665.201287215008,-0.023296125175894078,-0.054062044844062185,0
2016-01-07 00:00:00+00:00,2.275,139.0,303.29,76.88,18.86,639.7879577101206,-0.03820396922454128,-0.08083830833499361,0
2016-01-08 00:00:00+00:00,2.14,134.23,309.79,76.45,18.01,624.9730953323044,-0.02315589438544674,-0.09785721886937682,0
2016-01-11 00:00:00+00:00,2.34,135.84,312.88,76.73,17.01,627.0057615689932,0.0032524059865457478,-0.07884457716358384,0
2016-01-12 00:00:00+00:00,2.39,136.37,314.92,77.9,17.01,630.7026532080803,0.005896104734087526,-0.07394988992096152,0
2016-01-13 00:00:00+00:00,2.25,131.16,305.58,75.78,17.48,613.1327837824837,-0.027857611405671334,-0.07827480859292846,0
2016-01-14 00:00:00+00:00,2.21,131.82,310.99,77.12,17.27,617.1886139538631,0.006614929553038218,-0.0353231777558668,0
2016-01-15 00:00:00+00:00,2.03,128.2,303.19,74.53,17.7,603.2430164432621,-0.022595357716115316,-0.03476962296671049,0
2016-01-19 00:00:00+00:00,1.95,128.61,295.11,75.62,16.31,596.7782099472021,-0.01071675314896603,-0.048209368198070424,0
2016-01-20 00:00:00+00:00,1.8,126.57,294.36,75.14,16.56,591.1598782902277,-0.009414438334589104,-0.0626963827038266,0
2016-01-21 00:00:00+00:00,2.09,127.44,289.78,76.55,16.69,595.4541890806818,0.007264212183807572,-0.028833223682381948,0
2016-01-22 00:00:00+00:00,2.02,134.53,297.05,78.32,16.68,617.792071101847,0.03751402279267291,0.000977751588964182,1
2016-01-25 00:00:00+00:00,2.12,128.18,299.93,77.38,17.67,605.9806013059086,-0.019118843294431254,0.00453811281361749,1
2016-01-26 00:00:00+00:00,2.07,131.4,303.64,77.98,18.5,619.4880534279498,0.022290238487720826,0.03805407620823975,1
2016-01-27 00:00:00+00:00,2.13,131.1,299.57,77.92,19.44,621.5988424612931,0.003407311927426493,0.05149024026986071,1
2016-01-28 00:00:00+00:00,2.08,128.78,300.22,78.15,19.53,616.3509764082384,-0.008442528676976258,0.035093862316795565,1
2016-01-29 00:00:00+00:00,2.2,134.19,310.57,81.18,19.96,639.6637160156062,0.03782380575304978,0.035402922660937586,1
2016-02-01 00:00:00+00:00,2.14,132.2,311.44,81.34,20.55,637.3342550617627,-0.0036416962468238667,0.051740358830441036,1
2016-02-02 00:00:00+00:00,1.99,122.6,312.59,80.71,20.07,609.7277170467478,-0.04331563507807956,-0.015755487659839473,0
2016-02-03 00:00:00+00:00,2.07,122.4,309.54,79.88,22.34,617.2175661675047,0.012283924301546456,-0.0070483984114901865,0
2016-02-04 00:00:00+00:00,2.09,128.66,308.45,79.75,23.38,637.2049351072199,0.03238302024328776,0.03383455124952861,1
2016-02-05 00:00:00+00:00,1.98,124.75,288.44,78.61,24.41,623.2577734357913,-0.021888031468371705,-0.025647761736441232,0
2016-02-08 00:00:00+00:00,1.93,120.36,268.84,76.57,25.19,606.2691460405093,-0.02725778661633027,-0.04874225537782051,0
