date,ATVI,AMD,ALLE,ANSS,AAPL,AMAT,ARNC,KMX,CDW,CHTR,CMG,CAG,CPRT,COST,DHI,DVA,ETR,EFX,EQIX,FISV,FBHS,GPN,INFO,KSU,KLAC,LRCX,LDOS,LEN,LMT,MKTX,MA,MSFT,MCO,MSCI,NEE,NVDA,NVR,PHM,QRVO,QCOM,RMD,SPGI,SWKS,SO,SNPS,TTWO,TIF,TDG,WU,ZTS
2019-06-04 00:00:00+00:00,43.61,29.57,100.42,182.36,179.64,40.42,22.55,80.27,102.48,387.67,662.18,28.62,72.37,245.61,44.41,47.0,97.44,124.19,481.05,86.16,51.19,153.18,58.22,117.12,105.32,180.42,78.0,51.4,349.35,299.12,249.18,123.16,184.86,224.83,199.38,143.0,3317.55,31.94,64.18,68.45,114.07,214.83,69.4,54.2,118.05,108.99,92.51,454.82,20.37,108.12
2019-06-05 00:00:00+00:00,44.52,29.5,103.31,185.85,182.54,40.59,22.98,80.04,103.18,384.96,679.48,29.25,73.07,247.96,44.63,46.62,100.24,128.0,495.29,88.36,52.15,157.08,59.04,119.29,106.31,182.32,78.12,52.13,352.7,316.8,256.26,125.83,186.84,234.5,204.65,141.28,3356.68,32.06,63.44,67.02,115.13,220.27,67.96,54.81,120.98,111.55,92.45,467.62,19.85,108.5
2019-06-06 00:00:00+00:00,44.08,31.82,103.7,189.2,185.22,41.38,23.28,79.95,104.22,387.31,692.18,29.65,73.74,251.21,45.17,46.56,100.98,129.1,494.66,89.41,52.08,157.8,59.22,117.34,107.86,184.64,78.7,52.68,352.52,326.86,257.83,127.82,188.91,237.58,205.76,143.78,3362.49,31.81,63.45,67.59,116.89,222.01,69.43,55.38,122.12,110.67,91.19,468.53,19.96,108.89
2019-06-07 00:00:00+00:00,45.38,32.41,104.14,193.29,190.15,41.51,23.54,79.89,104.86,394.04,709.87,29.63,74.65,256.01,45.6,47.69,100.6,130.17,499.6,89.74,51.99,160.91,59.6,117.5,109.42,186.68,79.42,53.36,355.23,334.61,265.8,131.4,189.91,240.3,204.39,145.5,3391.0,32.75,64.38,68.69,117.4,224.67,70.15,54.71,123.9,111.65,90.47,468.88,20.15,110.06
2019-06-10 00:00:00+00:00,46.01,33.23,105.54,195.08,192.58,43.14,23.29,82.36,106.38,395.41,720.52,29.35,74.84,256.85,45.49,47.99,99.85,130.21,506.02,90.58,52.69,160.45,60.75,120.01,113.46,191.17,79.17,52.78,351.6,339.9,266.1,132.6,191.95,243.99,203.42,148.43,3402.35,32.73,65.5,70.54,118.33,227.13,73.1,54.48,126.22,111.78,92.14,474.67,20.02,110.22
2019-06-11 00:00:00+00:00,46.7,32.41,105.0,194.81,194.81,43.75,23.01,81.22,105.85,391.64,729.24,29.8,73.69,257.11,44.87,48.23,99.5,128.65,504.24,89.64,52.26,158.94,59.64,119.19,114.23,189.92,78.33,52.27,344.04,333.99,263.66,132.1,189.88,236.35,201.97,150.75,3370.82,32.5,64.31,71.24,118.19,222.69,73.97,54.55,126.14,110.29,92.09,467.15,19.89,110.16
2019-06-12 00:00:00+00:00,45.09,32.18,104.54,197.77,194.19,41.5,22.66,82.04,105.37,391.16,737.74,29.55,74.79,257.23,45.04,48.08,101.31,130.99,503.67,89.77,51.89,158.7,59.45,118.47,110.1,179.88,79.25,52.09,345.51,325.28,263.85,131.49,190.82,234.85,204.55,146.2,3395.0,32.16,62.78,69.59,119.53,224.2,72.66,55.15,126.74,108.71,91.4,469.11,20.14,111.44
2019-06-13 00:00:00+00:00,46.05,31.39,105.31,198.47,194.15,41.65,23.19,82.15,106.11,389.72,732.29,29.8,74.77,259.71,45.46,49.03,101.02,132.63,507.3,88.66,53.19,158.17,59.26,116.98,110.94,180.19,78.42,53.08,349.08,317.67,261.2,132.32,192.36,234.82,204.77,148.26,3395.81,32.5,63.31,69.93,119.44,224.45,73.35,55.15,125.98,110.72,91.16,473.06,20.06,110.03
2019-06-14 00:00:00+00:00,45.62,30.36,106.02,197.13,192.74,41.23,22.98,83.54,104.24,392.08,740.59,29.88,73.81,260.15,45.96,48.88,102.04,132.04,509.92,89.2,54.01,158.81,59.32,116.91,109.7,176.8,78.84,53.55,350.14,320.05,260.1,132.45,192.3,235.78,206.96,144.64,3459.62,32.85,61.5,68.72,118.09,224.9,71.8,55.65,124.8,110.36,91.02,472.86,20.09,110.79
2019-06-17 00:00:00+00:00,45.07,29.2,104.65,198.72,193.89,40.5,22.88,83.87,104.21,394.07,731.65,29.34,73.22,261.43,45.96,49.25,101.76,132.6,511.48,88.97,53.4,159.82,59.36,114.44,107.93,172.51,78.25,53.01,348.69,318.5,259.2,132.85,191.82,232.59,206.37,145.03,3430.0,32.66,61.66,69.11,118.5,224.17,72.44,55.5,124.52,110.29,91.43,471.54,20.06,110.81
2019-06-18 00:00:00+00:00,45.77,30.45,106.15,201.89,198.45,42.31,23.53,83.67,104.13,395.21,732.54,28.98,73.37,262.74,45.84,49.74,101.3,132.76,503.23,89.1,54.66,158.79,59.08,116.45,111.61,180.44,78.63,52.49,353.52,318.55,258.81,135.16,194.04,233.59,205.42,152.88,3449.95,32.9,65.09,71.96,119.63,226.23,75.72,55.26,125.86,111.02,92.04,480.86,19.57,113.38
2019-06-19 00:00:00+00:00,45.33,30.5,107.16,204.05,197.87,42.53,23.69,83.49,105.02,397.75,736.35,29.24,74.07,263.66,44.85,51.27,102.48,133.87,511.17,90.0,54.6,160.9,59.55,117.36,112.26,181.42,78.63,52.09,355.73,331.39,259.87,135.69,196.06,236.65,206.24,153.12,3375.87,32.21,65.59,71.8,120.54,230.57,75.53,55.74,127.65,111.02,92.78,487.33,19.71,114.28
2019-06-20 00:00:00+00:00,45.67,30.01,108.26,203.7,199.46,43.21,24.15,83.0,108.11,398.77,738.8,29.2,74.75,267.35,45.69,52.41,103.44,134.98,508.37,91.69,55.68,161.76,59.89,118.04,113.79,183.96,79.66,52.73,362.8,331.36,266.79,136.95,197.35,237.44,206.38,154.1,3411.99,32.73,64.84,72.74,123.27,231.28,75.84,56.02,130.01,111.54,96.12,496.71,19.89,112.97
2019-06-21 00:00:00+00:00,45.91,29.1,107.84,200.96,198.78,42.96,24.33,85.64,108.59,394.69,726.85,28.72,73.94,266.13,44.66,53.09,104.26,134.07,508.09,91.48,55.04,161.04,59.88,119.5,113.93,183.03,78.92,51.35,359.36,333.08,264.47,136.97,194.56,232.4,207.55,151.76,3313.24,31.9,63.89,72.72,120.07,228.7,75.22,56.27,128.84,112.64,93.62,497.46,20.09,112.88
2019-06-24 00:00:00+00:00,47.15,29.26,107.89,201.39,198.58,42.33,24.3,82.64,107.54,392.44,724.13,28.1,73.77,266.77,44.28,53.41,103.69,133.16,510.04,90.81,55.38,160.18,59.56,117.88,113.22,181.27,78.96,51.41,359.98,333.02,265.3,137.78,195.11,235.01,208.2,152.66,3334.23,32.15,64.55,73.16,121.17,228.85,75.91,56.28,128.11,113.83,91.85,491.0,19.94,113.47
2019-06-25 00:00:00+00:00,46.2,28.86,107.57,196.45,195.57,41.98,24.39,83.37,107.465,390.91,733.22,28.89,73.38,266.36,42.57,54.27,103.24,130.98,500.05,90.28,55.13,157.82,59.26,117.86,113.07,175.82,79.13,48.22,360.56,319.04,259.73,133.43,193.79,230.75,206.22,151.48,3271.64,31.38,63.46,72.55,119.89,227.98,74.32,55.98,124.64,112.81,91.24,484.4,19.94,113.86
2019-06-26 00:00:00+00:00,46.73,29.92,107.59,198.68,199.8,43.58,24.89,84.14,108.61,388.24,727.49,28.93,73.39,264.41,42.06,54.84,101.21,131.1,490.28,90.19,55.24,158.64,62.37,118.53,116.85,181.28,78.51,47.55,359.5,312.67,261.3,133.93,193.89,231.52,203.07,159.26,3236.74,31.16,65.64,74.95,119.5,226.4,75.84,54.98,123.98,111.55,91.94,478.5,19.6,113.05
2019-06-27 00:00:00+00:00,47.28,30.74,108.77,200.87,199.74,44.69,25.39,86.86,110.4,391.41,724.12,25.43,73.36,265.58,43.22,55.41,101.66,132.43,498.19,90.83,55.96,159.73,63.1,120.77,117.74,186.13,79.39,48.43,359.09,316.34,261.1,134.15,195.33,234.1,204.55,163.23,3333.62,31.55,67.06,75.43,120.6,226.99,76.95,55.08,125.62,113.39,91.98,476.08,19.68,112.76
2019-06-28 00:00:00+00:00,47.2,30.37,110.55,204.82,197.92,44.91,25.82,86.83,111.0,395.18,732.88,26.52,74.74,264.26,43.13,56.26,102.93,135.24,504.29,91.16,57.13,160.13,63.72,121.82,118.2,187.84,79.85,48.46,363.54,321.42,264.53,133.96,195.31,238.79,204.86,164.23,3370.25,31.62,66.61,76.07,122.03,227.79,77.27,55.28,128.69,113.53,93.64,483.8,19.89,113.49
2019-07-01 00:00:00+00:00,47.5,31.2,111.52,208.11,201.55,45.68,26.08,87.16,112.53,397.74,725.39,26.9,74.97,263.55,43.62,56.09,102.0,135.83,504.94,92.51,57.44,162.65,64.61,123.33,121.72,191.34,80.17,48.08,361.47,322.58,266.77,135.68,198.33,240.51,204.02,166.17,3367.75,32.12,70.58,77.52,123.76,232.26,81.91,54.84,131.43,115.96,94.28,484.48,19.98,113.57
2019-07-02 00:00:00+00:00,47.98,31.24,110.26,206.59,202.73,44.66,26.15,87.69,112.73,398.69,723.08,26.67,74.8,265.47,44.12,56.74,103.69,136.11,514.94,93.59,56.43,162.03,64.66,123.71,119.63,187.19,80.14,48.55,367.57,330.89,270.57,136.58,200.26,244.58,207.66,162.23,3396.38,32.46,69.62,77.01,123.37,234.98,80.84,55.86,133.46,116.91,92.2,488.52,20.16,114.59
2019-07-03 00:00:00+00:00,48.66,31.19,110.51,209.33,204.41,44.67,25.87,88.9,113.54,400.0,730.98,28.26,74.97,269.14,44.35,57.4,104.54,138.61,518.95,94.23,56.86,162.99,65.12,124.49,119.06,184.86,81.4,49.22,370.38,338.5,273.08,137.46,202.61,245.57,208.73,162.75,3396.46,32.68,68.99,76.63,123.88,238.14,80.69,56.31,134.89,118.07,93.6,496.8,20.25,115.34
2019-07-05 00:00:00+00:00,48.15,31.5,110.99,209.51,204.23,43.98,26.1,88.48,113.79,401.68,739.54,28.06,74.6,268.25,43.48,58.27,104.34,138.06,518.18,94.46,56.52,162.49,64.62,122.94,117.9,183.64,82.02,48.28,369.92,341.9,272.14,137.06,201.43,242.29,208.11,160.23,3348.0,31.94,68.97,76.66,124.33,237.0,80.33,56.36,135.4,117.23,94.48,497.08,20.35,114.18
2019-07-08 00:00:00+00:00,46.47,32.04,109.98,207.93,200.02,43.45,25.82,87.8,110.4,399.395,748.8,28.47,74.14,269.4,44.09,55.51,104.37,136.2,519.16,93.58,55.94,163.0,64.58,121.28,117.35,181.4,81.41,48.27,369.18,341.5,271.23,136.96,197.58,234.7,209.13,157.21,3343.31,32.32,68.96,76.63,123.81,232.39,79.35,56.31,135.6,114.75,93.77,491.32,20.35,114.1
2019-07-09 00:00:00+00:00,46.37,33.15,110.17,206.72,201.24,43.97,25.84,87.58,112.76,401.22,745.49,28.0,75.26,269.97,43.91,52.55,104.24,137.19,521.5,93.84,55.7,164.78,64.81,120.76,117.78,183.08,81.52,47.37,369.73,342.9,273.34,136.46,198.05,238.0,208.16,157.31,3371.04,31.99,69.63,76.55,124.02,231.48,79.76,56.56,135.86,115.09,93.11,483.76,20.65,113.26
2019-07-10 00:00:00+00:00,46.84,33.79,109.32,209.55,203.23,44.72,25.79,87.41,112.46,407.21,743.01,28.34,75.78,271.42,44.66,54.65,104.67,135.25,527.16,93.86,54.99,163.88,64.84,119.17,119.61,184.22,81.5,48.42,368.16,349.4,275.38,137.85,199.77,238.0,209.48,160.06,3468.15,32.65,69.34,74.36,124.0,234.76,79.91,56.91,137.57,117.16,92.77,489.76,20.55,114.57
2019-07-11 00:00:00+00:00,47.34,33.06,109.27,211.3,201.75,45.28,25.72,88.77,113.57,410.25,740.06,27.48,76.79,276.54,44.41,56.41,104.45,136.67,523.88,93.69,54.91,164.13,65.4,121.13,120.06,184.89,81.94,47.64,368.23,354.53,278.32,138.4,201.66,240.28,210.4,166.28,3468.68,32.69,69.34,73.71,124.72,238.44,79.18,56.49,136.44,116.53,94.13,492.23,20.41,114.35
2019-07-12 00:00:00+00:00,47.2,33.21,110.44,212.28,203.3,46.51,26.0,88.94,116.22,414.31,750.85,27.61,77.33,279.44,45.49,56.9,103.87,137.66,518.01,94.51,56.13,164.22,65.57,122.77,122.92,191.24,82.43,47.8,369.45,358.28,279.54,138.9,205.31,245.12,208.73,167.61,3489.63,33.57,70.26,74.9,124.39,241.26,81.01,55.67,137.41,116.46,94.66,498.06,20.5,113.31
2019-07-15 00:00:00+00:00,47.66,34.39,110.76,210.92,205.21,46.28,25.82,88.79,115.92,414.63,759.87,27.52,77.5,280.58,45.22,56.95,104.84,137.21,516.99,94.75,56.36,165.94,65.58,121.6,123.54,192.75,82.34,47.3,367.69,360.79,279.37,138.9,205.0,245.2,208.85,167.27,3450.0,33.14,70.69,75.43,123.75,240.89,82.04,56.11,137.46,117.03,93.82,498.37,20.77,113.57
2019-07-16 00:00:00+00:00,46.99,33.85,110.78,209.74,204.5,46.01,25.78,86.39,114.36,414.84,761.85,28.14,77.47,280.65,45.44,57.7,104.88,137.42,514.22,93.91,56.55,164.73,65.56,122.82,122.5,189.81,82.04,47.77,365.35,363.11,276.62,137.08,204.98,241.57,207.88,167.08,3497.1,33.58,70.55,75.67,123.37,240.03,81.31,55.66,135.91,117.45,94.03,497.83,20.53,113.48
2019-07-17 00:00:00+00:00,46.68,33.6,108.82,209.7,203.35,46.22,25.3,85.15,113.48,414.56,752.56,28.96,77.04,281.56,45.2,56.65,105.54,137.99,512.18,94.11,55.46,165.1,65.37,116.79,125.49,191.72,80.77,46.83,358.47,368.03,275.28,136.27,202.77,241.58,209.91,169.71,3501.86,33.48,70.52,75.76,123.78,240.42,80.17,55.79,135.75,117.6,93.29,488.8,20.39,113.68
2019-07-18 00:00:00+00:00,45.72,33.0,109.44,207.56,205.66,48.17,25.14,86.63,112.41,415.62,764.04,29.11,77.81,282.91,45.24,56.74,106.75,139.24,512.17,96.87,54.58,167.32,65.53,117.99,133.41,198.23,80.96,46.76,356.21,372.8,276.78,136.42,204.27,245.73,212.36,170.18,3507.74,33.44,71.24,74.37,124.76,241.11,81.42,56.13,136.04,117.7,93.16,488.11,20.51,114.94
2019-07-19 00:00:00+00:00,45.14,32.51,107.59,208.1,202.59,47.81,25.18,84.84,112.51,409.79,746.52,28.9,77.51,281.51,45.0,56.05,105.6,137.3,506.61,95.39,53.65,164.73,65.05,123.43,131.96,198.47,79.59,46.27,356.96,367.03,275.6,136.62,200.89,240.98,209.73,168.44,3520.01,33.23,71.29,75.0,123.46,239.93,81.32,55.27,134.99,116.06,92.67,483.59,20.4,114.09
2019-07-22 00:00:00+00:00,45.57,32.85,108.02,211.5,207.22,50.73,25.13,84.76,112.31,407.86,742.51,28.25,78.24,280.17,44.76,58.8,105.4,137.84,506.4,95.3,52.44,163.21,65.25,125.34,137.15,207.21,79.58,46.0,357.63,370.48,278.61,138.43,202.27,240.59,209.36,171.32,3498.3,33.48,72.8,75.95,123.64,241.46,83.27,55.48,135.42,116.66,91.73,484.24,20.4,115.94
2019-07-23 00:00:00+00:00,45.92,33.49,108.83,213.24,208.84,51.03,25.16,86.24,113.66,407.53,739.6,29.2,79.23,280.1,43.61,59.3,104.86,140.49,507.33,95.3,53.42,164.69,65.25,123.96,140.17,209.76,80.83,45.86,357.8,367.81,278.97,139.29,202.65,235.61,207.3,175.66,3381.53,30.69,73.89,74.12,123.83,243.42,84.54,55.42,136.16,118.11,92.53,493.46,20.66,115.94
2019-07-24 00:00:00+00:00,46.86,34.11,108.22,214.95,208.67,52.14,25.65,88.84,113.6,409.67,777.96,28.63,79.37,280.83,43.9,59.56,104.66,142.25,508.32,94.17,54.83,161.89,64.81,123.23,142.65,216.98,81.6,46.77,368.9,334.25,280.25,140.72,203.03,232.25,210.06,178.66,3382.06,30.9,75.33,75.87,125.46,243.09,86.35,55.64,137.62,118.9,94.43,494.66,20.88,115.44
2019-07-25 00:00:00+00:00,47.19,33.67,104.81,213.24,207.02,50.82,25.61,89.33,114.21,405.5,777.53,28.54,79.14,279.8,44.5,58.93,104.02,137.59,490.48,96.36,55.77,165.33,64.69,123.32,139.7,210.75,81.15,47.76,370.32,344.0,279.35,140.19,200.86,231.89,207.63,173.38,3419.93,31.86,74.73,75.35,123.84,242.35,85.66,55.36,137.5,119.25,93.59,498.46,20.84,114.65
2019-07-26 00:00:00+00:00,47.99,34.02,105.26,213.15,207.74,50.74,25.74,91.17,114.44,398.79,779.86,29.16,79.43,281.37,44.5,59.4,103.69,142.34,488.81,102.3,55.53,169.64,65.46,124.46,139.45,210.75,82.43,47.63,369.46,347.94,282.07,141.34,203.4,237.27,209.17,175.07,3309.81,31.86,74.92,75.22,126.87,244.35,85.98,55.74,137.09,121.78,93.27,496.0,21.07,115.11
2019-07-29 00:00:00+00:00,48.45,33.48,103.7,210.66,209.68,50.67,25.15,91.34,112.91,393.65,809.03,29.02,78.3,280.13,44.0,59.66,104.94,142.72,486.58,104.64,54.85,171.45,65.39,125.0,139.51,210.82,83.32,47.98,369.62,336.9,281.44,141.03,201.47,232.37,211.38,174.82,3301.35,31.47,74.68,74.97,129.41,243.3,86.8,56.11,136.21,123.59,92.93,491.35,21.14,115.55
2019-07-30 00:00:00+00:00,48.29,33.87,104.27,207.8,208.78,50.73,25.14,87.8,113.58,394.56,805.25,29.1,77.82,279.5,46.52,60.1,103.88,141.4,498.82,103.91,55.97,167.36,65.23,124.74,140.0,211.32,84.38,48.45,365.99,336.05,278.16,140.35,202.24,227.88,209.39,175.45,3288.09,32.1,75.49,74.81,130.22,241.93,87.75,55.29,135.37,123.2,94.12,486.52,20.9,115.79
2019-07-31 00:00:00+00:00,48.74,30.45,103.54,203.12,213.04,49.37,25.04,87.76,118.16,385.38,795.53,28.87,77.53,275.63,45.93,59.85,105.62,139.09,502.1,105.43,54.94,167.92,64.42,123.74,136.32,208.61,82.1,47.57,362.17,337.04,272.27,136.27,214.34,227.24,207.17,168.72,3344.14,31.51,73.29,73.16,128.7,244.95,85.28,56.2,132.76,122.52,93.92,485.44,21.0,114.89
2019-08-01 00:00:00+00:00,50.19,29.86,102.48,201.21,208.43,48.47,24.36,86.3,118.52,384.38,790.43,29.14,76.74,274.57,47.05,59.34,106.96,138.2,522.75,104.66,52.93,164.9,64.04,121.66,136.77,205.76,83.41,48.5,363.09,340.3,274.16,138.06,216.05,225.33,210.26,164.92,3387.96,31.85,71.34,71.2,131.55,257.22,82.77,56.98,132.52,122.1,91.23,479.33,21.09,115.7
2019-08-02 00:00:00+00:00,49.02,29.44,101.83,195.35,204.02,47.55,23.76,86.0,116.34,384.66,792.21,28.27,76.14,272.5,47.0,60.1,106.72,138.07,524.09,104.32,51.66,161.48,63.83,121.2,133.24,204.09,81.86,47.98,361.91,340.63,269.45,136.9,214.3,220.18,211.41,161.19,3404.29,31.34,70.89,71.15,130.28,253.95,79.33,57.36,129.35,121.69,90.08,470.95,21.82,116.36
2019-08-05 00:00:00+00:00,46.1,27.99,99.68,190.15,193.34,45.46,23.56,83.93,107.53,379.74,780.21,28.0,73.4,265.1,45.93,58.63,104.91,134.68,512.68,100.45,50.49,153.58,62.24,115.79,126.46,193.53,78.98,47.53,358.43,341.47,256.84,132.21,202.69,209.24,208.05,150.79,3340.14,31.11,68.15,68.8,126.9,244.18,75.82,55.93,124.77,115.38,87.86,461.33,21.05,112.57
2019-08-06 00:00:00+00:00,46.59,28.86,99.83,198.34,197.0,46.33,24.57,85.89,108.34,381.99,790.61,27.64,74.6,269.31,46.26,58.96,106.55,137.41,519.86,103.02,51.48,154.41,63.12,117.69,135.64,194.52,80.04,48.19,366.78,344.84,264.68,134.69,206.3,214.34,211.4,152.35,3394.07,30.93,70.14,68.17,129.43,245.82,77.66,56.94,126.23,124.56,88.6,524.39,21.38,121.17
2019-08-07 00:00:00+00:00,48.1,29.19,98.33,201.89,199.04,46.68,25.21,82.87,108.65,375.03,795.05,27.97,75.05,274.3,47.81,59.75,105.92,140.25,533.09,104.97,51.97,157.87,63.04,116.9,134.14,196.43,80.57,49.86,369.3,348.92,269.31,135.28,208.25,217.18,212.87,153.89,3485.16,31.84,70.77,69.4,129.0,248.68,79.9,57.45,127.04,129.4,88.84,537.33,21.4,120.89
2019-08-08 00:00:00+00:00,49.33,33.92,99.15,211.33,203.43,47.86,25.43,84.03,112.7,380.03,814.05,28.2,75.64,274.8,47.92,59.79,107.04,144.01,549.24,105.43,53.04,160.38,64.39,119.16,137.33,201.48,83.9,50.86,377.17,352.36,278.04,138.89,214.65,225.47,215.22,158.26,3543.3,32.51,72.06,71.26,131.41,257.78,80.27,58.19,131.97,131.39,91.16,550.83,21.61,124.11
2019-08-09 00:00:00+00:00,48.06,34.19,98.73,208.27,200.99,47.15,25.22,84.03,114.73,379.57,817.9,28.65,75.62,273.94,47.23,59.69,107.43,141.7,552.42,105.3,51.86,160.07,64.41,118.77,136.09,195.32,83.06,50.01,377.01,362.15,274.95,137.71,214.13,224.05,216.48,154.18,3524.56,32.07,69.49,71.5,131.4,256.19,77.52,58.33,131.0,128.87,89.56,544.73,21.59,125.07
2019-08-12 00:00:00+00:00,47.08,32.43,97.0,207.04,200.48,46.46,25.2,83.92,112.36,376.28,812.99,28.68,75.29,271.31,46.99,59.02,107.74,139.86,553.3,104.21,50.9,156.01,63.52,116.96,134.2,196.31,83.05,49.26,377.0,363.26,270.0,135.79,212.93,219.96,215.45,151.45,3487.9,31.48,69.39,69.8,131.61,254.1,76.28,58.68,128.16,127.62,87.06,541.86,21.3,123.96
2019-08-13 00:00:00+00:00,48.13,32.11,97.46,213.42,208.97,48.06,25.39,85.39,113.35,379.37,816.96,28.91,76.29,276.26,47.96,59.39,107.82,142.76,548.38,105.78,51.64,158.79,64.84,119.95,135.22,205.69,84.27,50.28,377.22,367.02,274.53,138.6,213.5,226.31,215.62,156.05,3559.37,32.25,71.7,72.18,134.99,258.37,78.44,57.2,132.12,127.53,87.84,548.21,21.41,124.7
2019-08-14 00:00:00+00:00,45.26,30.24,94.08,205.06,202.75,46.71,24.77,83.75,110.01,375.18,796.57,28.1,74.31,268.15,47.36,58.17,107.0,139.94,539.88,102.4,49.85,153.95,63.21,117.16,131.11,198.5,82.82,49.41,368.94,356.66,267.15,133.98,206.51,218.9,214.96,150.07,3496.93,31.66,69.78,70.88,131.15,248.61,75.99,57.06,126.71,126.22,82.73,539.05,20.77,121.79
2019-08-15 00:00:00+00:00,45.51,29.67,94.72,204.12,201.74,47.16,24.57,84.25,108.72,380.94,809.89,28.85,74.55,271.52,46.97,58.36,109.0,141.29,546.34,105.49,49.73,156.33,63.65,117.07,132.04,198.93,82.91,48.51,373.46,365.12,271.89,133.68,209.95,222.16,217.15,148.77,3490.0,31.4,70.11,71.16,132.33,253.17,75.55,57.63,127.29,126.16,80.57,516.22,20.88,123.68
2019-08-16 00:00:00+00:00,46.66,31.18,95.43,209.57,206.5,46.63,24.84,85.03,111.69,384.51,817.2,29.47,75.5,274.1,47.75,57.82,109.19,143.74,551.81,107.26,50.52,157.75,64.83,120.07,136.12,205.11,83.82,49.25,377.0,366.21,274.36,136.13,214.29,226.23,217.53,159.56,3499.9,32.07,71.61,73.28,134.44,256.68,76.66,57.48,128.98,127.2,80.8,530.1,21.09,125.37
2019-08-19 00:00:00+00:00,47.92,31.48,96.55,212.99,210.35,47.1,25.03,85.97,114.31,388.42,820.31,30.04,76.18,275.61,48.17,56.97,109.79,144.0,555.73,107.75,51.18,159.48,65.4,122.08,140.36,208.05,85.08,50.03,380.47,368.91,278.07,138.41,217.53,230.31,218.96,170.78,3551.38,32.51,72.02,74.87,136.0,260.68,77.09,57.94,129.94,129.86,82.09,537.58,21.39,126.75
2019-08-20 00:00:00+00:00,48.8,30.72,95.0,213.18,210.36,46.73,25.23,83.34,113.73,391.55,820.14,28.68,75.79,272.97,48.91,55.91,110.21,142.75,547.0,106.99,50.92,161.16,65.14,122.05,140.37,206.76,84.47,50.95,381.75,375.33,277.04,137.26,216.64,231.5,219.13,167.87,3575.0,32.65,73.06,76.07,135.32,261.24,76.74,57.69,129.96,131.43,82.26,534.6,21.39,126.05
2019-08-21 00:00:00+00:00,49.04,31.7,95.46,218.04,212.64,46.83,25.2,83.17,115.88,392.13,827.51,28.4,76.87,275.68,49.45,56.58,111.67,144.22,552.1,107.56,52.08,162.59,65.13,124.33,141.9,207.99,85.54,51.56,383.0,389.23,282.01,138.79,219.04,235.03,221.26,171.23,3609.24,32.89,74.69,76.7,136.56,264.62,77.58,57.95,131.84,134.21,84.53,532.92,21.77,127.64
2019-08-22 00:00:00+00:00,49.08,31.9,95.69,217.1,212.46,47.03,25.1,83.72,116.52,391.25,819.15,28.8,76.24,279.92,50.34,55.96,111.31,143.91,554.42,108.16,52.23,162.27,64.13,123.2,143.57,210.46,85.56,52.0,385.88,392.54,280.77,137.78,216.77,236.0,221.62,171.48,3662.73,33.16,73.49,77.15,136.04,263.32,76.92,58.45,139.0,132.39,85.34,530.26,21.9,126.64
2019-08-23 00:00:00+00:00,47.33,29.54,93.42,210.71,202.64,45.12,24.31,80.83,112.23,385.51,805.44,27.93,73.68,274.01,49.21,54.7,109.84,141.75,549.42,104.68,49.56,158.01,62.74,119.5,139.16,200.39,83.41,51.21,376.89,388.62,271.89,133.39,210.4,233.0,221.9,162.44,3546.23,32.7,70.34,73.52,132.18,257.04,73.55,57.68,135.05,128.81,81.32,521.53,21.38,123.07
2019-08-26 00:00:00+00:00,48.69,30.28,94.02,211.8,206.49,45.61,25.05,80.61,112.77,396.78,826.8,28.61,73.78,278.46,49.21,55.05,111.54,143.42,558.68,106.38,50.23,160.02,63.51,120.88,141.29,201.34,84.3,51.04,380.32,395.11,276.43,135.45,212.26,231.64,223.62,165.45,3598.64,33.19,70.8,72.91,135.12,257.2,73.75,58.34,136.62,130.49,83.08,521.75,21.66,126.2
2019-08-27 00:00:00+00:00,51.09,30.2,93.77,211.04,204.16,45.51,25.18,79.53,112.58,398.49,842.11,27.91,74.63,292.38,48.93,53.78,112.1,144.71,557.52,106.98,49.44,162.22,64.39,121.21,142.42,199.77,85.03,50.5,379.99,405.68,276.64,135.74,213.27,231.23,224.01,161.8,3591.89,33.39,70.21,73.97,135.98,257.26,72.87,57.76,136.69,130.84,82.67,512.51,21.87,125.24
2019-08-28 00:00:00+00:00,50.21,30.78,94.29,204.14,205.53,45.9,25.43,81.27,111.73,400.5,839.34,28.45,75.01,294.49,49.0,54.47,112.32,144.89,553.53,106.75,49.72,163.43,64.79,122.95,143.56,203.28,85.72,50.41,380.97,404.46,278.24,135.56,214.36,231.73,221.19,161.22,3608.66,33.42,69.57,74.35,137.03,258.72,73.37,57.81,136.75,131.22,85.17,521.2,21.97,125.77
2019-08-29 00:00:00+00:00,50.96,31.45,95.8,209.18,209.01,47.31,25.81,82.79,114.7,407.24,843.64,28.59,75.74,296.57,49.27,55.51,113.02,146.06,557.72,107.64,50.89,165.6,65.62,124.59,146.37,207.66,87.2,51.21,384.43,392.25,281.38,138.12,216.36,235.61,221.12,167.0,3632.09,33.68,71.51,76.45,138.38,260.75,74.95,58.12,141.31,132.4,85.54,528.79,22.12,126.68
2019-08-30 00:00:00+00:00,50.6,31.45,96.27,206.56,208.74,48.02,25.84,83.28,115.5,409.59,838.42,28.36,75.39,294.76,49.47,56.37,112.84,146.38,556.28,106.94,51.06,165.98,65.61,125.8,147.9,210.51,87.36,51.0,384.11,397.62,281.37,137.86,215.58,234.63,219.08,167.51,3599.0,33.8,71.43,77.77,139.3,260.19,75.27,58.26,141.81,131.97,84.87,538.32,22.12,126.42
