date,ABBV,ADBE,AAP,ALB,AGN,AMZN,AEE,AMT,ADI,ANTM,AMAT,ARNC,AJG,BLL,BIIB,COG,CAH,CHTR,CLX,CTSH,CL,DE,EBAY,FMC,GILD,HPQ,INCY,IPGP,JKHY,J,SJM,KEYS,KR,LH,LDOS,MSCI,NFLX,NEM,NVDA,PM,REGN,RMD,ROL,SBAC,TMUS,TIF,TJX,TWTR,VRTX,ZTS
2015-04-06 00:00:00+00:00,57.61,76.23,145.73,55.0,297.84,377.04,42.44,98.04,62.78,155.43,22.16,,47.13,72.14,413.42,30.49,89.93,193.19,111.37,62.42,69.95,88.48,56.82,57.17,97.79,31.83,88.46,92.48,70.09,45.25,117.24,36.73,76.97,125.83,42.33,62.12,422.31,22.58,21.665,78.2,440.23,73.89,25.22,120.59,33.08,88.46,69.3,50.84,118.25,46.33
2015-04-07 00:00:00+00:00,58.42,75.65,146.71,55.25,295.56,374.41,41.8,96.87,63.24,155.19,21.985,,46.83,71.31,418.09,30.79,89.94,189.75,110.63,62.045,69.71,88.44,57.08,57.26,98.69,31.42,89.39,93.66,69.33,44.95,115.87,36.38,76.36,124.56,42.43,61.28,423.46,22.17,21.86,77.74,441.65,72.41,25.0,119.61,32.98,88.02,68.65,52.87,120.47,46.36
2015-04-08 00:00:00+00:00,58.81,75.44,148.81,55.88,294.78,381.2,41.72,96.53,63.67,154.64,22.38,,47.34,72.57,425.36,30.67,90.19,190.775,110.5,62.54,69.9,87.85,57.11,57.31,99.87,31.52,91.63,94.24,69.07,45.25,115.55,36.49,76.9,125.6,42.45,61.83,441.35,22.08,22.02,77.24,453.19,72.94,25.16,118.05,32.77,89.41,69.33,52.3,123.79,46.21
2015-04-09 00:00:00+00:00,60.32,76.33,148.05,59.01,292.27,383.54,41.65,95.34,64.03,153.49,22.51,,47.37,72.1,426.63,31.58,89.89,190.93,110.89,63.16,69.96,88.45,57.01,57.36,101.16,31.55,92.28,96.03,68.42,45.9,116.14,37.18,76.81,126.07,42.69,60.75,439.5,22.23,22.525,77.86,455.04,73.84,25.19,118.485,32.38,89.28,68.63,52.17,125.64,46.55
2015-04-10 00:00:00+00:00,62.0,76.53,150.2,58.75,294.79,382.65,42.12,95.07,64.235,153.92,22.5,,47.65,72.42,425.65,31.0,90.52,191.81,110.67,62.8,69.61,89.07,57.34,58.38,101.77,32.11,93.81,98.52,68.03,46.6,116.75,37.05,77.07,126.07,42.61,60.6,454.57,22.33,22.76,77.9,461.39,74.82,25.02,117.67,32.06,89.45,68.53,51.94,128.47,47.17
2015-04-13 00:00:00+00:00,61.2,76.02,149.18,58.38,294.06,382.36,41.57,94.78,63.75,153.51,22.33,,47.71,72.56,423.36,30.75,89.62,189.02,110.75,61.73,69.31,88.0,56.94,58.71,102.28,32.7,99.83,99.255,68.15,46.42,116.9,36.59,76.33,125.18,41.95,60.32,474.68,22.57,22.55,77.39,456.98,74.78,24.88,118.71,31.49,89.08,68.14,51.62,127.81,46.66
2015-04-14 00:00:00+00:00,61.72,75.95,149.05,58.97,298.16,385.11,41.79,94.5,62.57,154.25,22.195,,47.94,72.91,423.57,31.5,90.3,190.89,110.99,62.62,69.63,87.92,56.95,58.52,102.21,32.52,98.97,96.74,68.41,46.8,117.79,36.15,75.22,124.47,41.92,61.07,478.71,22.82,22.36,78.11,455.07,73.79,24.8,119.08,31.87,87.4,67.28,51.2,128.73,46.9
2015-04-15 00:00:00+00:00,62.03,76.03,149.58,59.31,298.92,383.45,41.75,95.17,63.925,151.3,22.55,,47.78,72.52,430.96,32.78,90.15,189.91,110.48,63.11,69.88,89.34,57.015,59.67,104.03,33.04,100.29,99.25,67.62,48.21,118.08,36.19,73.91,125.4,41.85,61.0,475.46,23.55,22.63,78.13,453.89,73.03,24.73,119.58,32.01,87.42,66.74,51.3,129.2,47.0
2015-04-16 00:00:00+00:00,62.59,75.15,150.0,58.74,296.45,386.04,41.32,96.76,64.105,154.93,21.88,,47.98,71.75,428.65,33.03,89.66,190.36,110.36,62.45,70.08,88.94,57.035,59.18,103.34,32.81,102.76,97.98,67.33,47.76,117.98,36.07,73.37,125.49,42.01,61.2,562.05,23.62,22.49,84.96,457.42,72.25,24.61,120.42,32.06,85.74,66.48,52.03,128.94,47.14
2015-04-17 00:00:00+00:00,62.29,73.15,149.8,59.05,297.05,375.56,41.13,96.1,63.42,152.48,21.49,,47.66,71.8,419.44,32.87,89.55,186.74,109.26,60.7,69.28,87.51,55.79,58.02,101.38,32.53,101.66,94.99,66.69,47.46,117.42,35.36,71.84,124.41,40.93,60.89,571.55,23.57,22.2,85.26,447.52,71.88,24.36,119.75,32.09,84.59,65.25,50.66,125.07,46.77
2015-04-20 00:00:00+00:00,63.54,73.92,152.4,59.19,295.37,389.51,41.65,95.84,63.72,152.87,21.76,,47.91,72.11,422.92,32.9,90.14,183.88,108.47,61.135,68.46,88.9,56.07,58.1,100.655,33.41,105.51,96.615,67.1,47.39,117.08,36.13,71.28,125.35,41.65,60.94,567.39,23.52,22.09,84.98,452.42,72.92,24.62,121.84,32.69,84.87,65.97,51.4,125.55,47.04
2015-04-21 00:00:00+00:00,63.61,74.62,152.4,58.75,294.53,391.18,41.55,94.98,64.37,152.88,22.29,,47.66,72.06,422.11,32.76,90.35,186.81,108.97,61.41,69.01,87.92,56.415,57.95,105.2,33.21,109.185,96.14,67.7,47.12,117.44,36.21,71.83,125.91,41.75,60.87,560.44,23.51,22.055,84.05,463.22,73.11,24.73,121.94,33.35,84.15,66.29,51.32,132.2,47.54
2015-04-22 00:00:00+00:00,64.52,75.5,151.51,58.94,295.22,389.8,41.68,95.92,64.49,152.84,22.31,,47.71,71.98,423.57,32.75,91.5,184.885,108.89,61.21,69.28,88.1,56.75,58.11,104.18,33.51,107.98,97.6,68.03,46.95,117.94,36.01,70.39,126.26,41.84,61.6,557.68,22.77,22.31,83.69,472.63,73.28,25.18,122.7,34.09,85.1,66.41,51.73,132.85,47.03
2015-04-23 00:00:00+00:00,64.25,76.52,146.69,58.95,298.36,389.99,41.91,96.04,63.59,154.2,22.17,,47.76,72.47,430.28,32.98,91.5,183.58,109.1,61.2,69.22,88.59,58.89,58.6,105.205,33.38,107.85,96.54,68.14,47.16,116.97,35.44,70.93,126.38,42.06,62.25,559.06,23.45,22.22,83.55,480.08,73.38,25.55,124.38,34.44,86.51,66.33,51.41,135.82,47.05
2015-04-24 00:00:00+00:00,66.07,76.54,148.61,59.0,295.41,445.1,42.32,95.32,62.53,154.28,21.8,,49.06,74.56,401.71,33.03,91.38,185.75,109.24,59.73,69.17,88.39,59.2,58.57,103.695,33.26,107.34,94.5,67.45,46.31,116.31,34.99,71.7,126.93,42.15,62.74,558.395,24.98,22.03,82.75,480.09,65.7,25.32,121.18,34.31,87.12,66.29,50.82,133.2,47.91
2015-04-27 00:00:00+00:00,65.02,76.55,144.99,58.52,285.19,438.56,41.92,95.19,62.67,151.02,19.97,,48.53,74.61,389.27,32.72,89.53,182.96,108.3,59.51,68.98,88.93,59.09,58.85,102.94,33.07,101.38,94.54,67.25,46.66,118.2,34.34,70.55,125.61,42.1,62.96,566.08,25.59,22.2,82.09,473.48,64.55,25.11,119.28,34.06,85.97,65.31,51.66,127.88,46.83
2015-04-28 00:00:00+00:00,66.49,76.02,144.5,59.45,288.1,429.31,42.3,95.76,63.22,154.22,20.04,,48.67,74.44,374.68,33.58,90.48,182.3,108.32,60.325,68.77,88.89,59.48,59.1,103.72,33.24,99.6,92.815,67.95,44.0,116.19,33.94,69.42,123.46,42.6,62.93,563.06,26.35,22.305,82.88,466.34,64.68,25.19,118.04,33.97,86.42,64.92,42.27,125.47,45.73
2015-04-29 00:00:00+00:00,65.63,76.65,144.66,60.25,288.23,429.37,41.84,93.51,62.82,151.07,20.01,,48.55,73.84,383.78,33.67,88.9,188.3,107.11,59.92,68.51,89.87,58.88,59.93,102.32,33.32,101.67,92.49,67.46,44.15,116.02,33.78,68.79,120.65,42.02,62.6,562.85,26.48,22.14,82.73,469.7,64.09,24.78,116.79,34.62,86.94,64.23,38.49,123.76,45.22
2015-04-30 00:00:00+00:00,64.66,76.06,143.0,59.7,282.86,421.78,40.94,94.53,61.84,150.93,19.79,,47.83,73.41,373.93,33.82,84.34,187.06,106.1,58.54,67.28,90.52,58.26,59.31,100.51,32.97,97.16,88.58,66.51,42.86,115.92,33.46,68.91,119.56,41.64,61.19,556.5,26.49,22.195,83.47,457.46,63.94,24.8,115.82,34.04,87.48,64.54,38.96,123.28,44.42
2015-05-01 00:00:00+00:00,64.32,76.43,145.34,60.44,289.74,422.87,41.2,93.48,63.27,153.23,19.98,,47.92,74.44,386.22,33.93,85.55,187.435,106.19,59.14,67.68,91.39,59.295,60.23,105.01,33.8,98.28,90.62,66.96,42.75,116.86,33.61,70.13,119.77,41.89,62.35,557.03,26.49,22.75,83.39,471.16,64.78,24.79,116.19,33.85,89.17,65.55,37.84,125.6,44.61
2015-05-04 00:00:00+00:00,64.68,75.85,145.45,60.12,289.81,423.04,41.59,94.64,63.25,155.84,19.88,,47.71,74.91,386.22,34.33,85.63,187.49,106.51,62.78,67.86,90.89,59.11,60.37,105.66,33.65,101.0,92.44,67.2,42.89,118.37,34.48,70.01,119.19,42.2,62.42,554.9,26.05,22.61,83.21,474.17,65.65,24.82,116.33,34.15,88.8,65.54,37.88,126.3,45.4
2015-05-05 00:00:00+00:00,63.86,75.0,143.99,60.0,285.75,421.19,40.59,93.0,61.765,154.2,19.36,,47.19,73.0,385.8,33.96,84.57,185.7,105.73,61.0,67.38,90.14,57.935,59.34,102.99,33.16,97.5,91.37,66.28,42.8,116.28,34.0,68.21,117.3,41.46,62.04,565.55,25.95,22.03,82.81,465.5,64.61,24.57,114.24,33.8,88.81,65.63,37.42,122.15,45.68
2015-05-06 00:00:00+00:00,63.94,74.48,144.09,60.0,283.31,419.1,40.37,92.86,61.64,159.85,19.445,,47.5,72.21,383.56,34.12,84.76,183.91,106.48,60.62,67.79,89.97,57.49,59.5,102.27,32.5,100.54,91.89,67.09,42.95,116.25,33.65,69.8,117.21,41.31,61.46,560.54,25.65,22.1,83.87,470.01,64.83,24.42,114.54,33.3,86.98,65.84,37.26,122.93,45.29
2015-05-07 00:00:00+00:00,64.7,74.73,144.53,62.83,287.3,426.88,40.4,93.63,62.04,155.8,19.56,,47.74,71.65,383.29,34.25,84.99,182.96,107.1,61.31,67.88,89.63,57.96,59.45,101.79,32.82,102.08,92.95,66.0,43.29,115.77,33.91,70.65,118.39,42.19,61.6,565.24,25.82,22.49,84.01,468.62,65.17,24.33,113.885,33.3,87.98,66.19,37.71,125.05,45.56
2015-05-08 00:00:00+00:00,65.24,76.31,144.76,63.16,292.82,433.69,40.39,94.95,62.72,158.4,19.69,,47.86,72.3,398.43,35.06,86.65,180.67,107.59,63.09,68.2,89.89,58.82,60.95,103.85,33.41,103.83,94.17,65.08,43.75,115.99,34.58,71.79,118.4,42.71,62.1,574.6,26.04,20.825,85.19,481.29,65.62,24.35,115.95,33.77,88.65,67.32,37.59,127.41,45.9
2015-05-11 00:00:00+00:00,65.2,76.785,145.51,63.25,301.74,432.85,40.3,93.65,62.64,158.81,19.92,,47.83,71.94,396.91,34.97,86.36,178.78,106.95,62.68,67.83,91.14,58.34,60.68,104.73,33.7,104.61,93.82,65.15,43.79,116.27,35.02,71.84,117.46,42.88,61.83,589.945,26.36,20.63,84.13,477.56,65.6,24.36,115.16,33.97,87.47,66.84,37.31,124.08,46.09
2015-05-12 00:00:00+00:00,64.81,76.57,147.13,62.68,296.79,431.02,40.26,93.6,62.08,158.47,19.89,,47.79,71.16,395.3,35.13,86.16,177.34,107.49,62.13,67.88,90.41,58.3,57.77,105.56,32.92,105.0,93.82,65.0,43.53,116.46,34.76,71.34,116.3,39.63,61.36,583.64,26.65,20.83,84.13,479.4,65.37,24.23,115.44,34.56,88.02,66.39,37.48,124.08,45.58
2015-05-13 00:00:00+00:00,65.3,77.08,149.38,62.54,295.69,426.87,39.83,92.94,62.24,158.79,19.93,,48.29,71.51,390.04,35.12,86.48,177.41,107.19,61.85,67.6,90.64,58.81,58.87,106.39,33.3,104.26,95.15,65.01,44.03,116.58,35.25,71.23,116.56,40.49,61.83,580.11,27.31,20.95,84.53,477.46,55.48,24.22,115.54,33.93,86.93,65.87,37.72,125.52,45.62
2015-05-14 00:00:00+00:00,65.97,79.43,149.86,63.63,297.46,432.28,40.26,94.81,63.4,160.0,19.86,,48.36,71.97,394.35,35.32,88.0,176.79,108.47,63.82,68.63,92.21,60.1,58.29,108.74,33.7,106.78,96.7,65.61,44.29,118.36,35.19,72.44,117.69,40.99,62.56,586.85,27.2,21.29,86.79,491.43,56.46,24.59,116.31,34.08,85.54,65.66,37.33,123.0,46.28
2015-05-15 00:00:00+00:00,65.99,78.92,151.62,64.38,296.6,426.0,40.54,95.51,63.175,161.37,20.2,,48.02,73.01,391.24,35.4,87.55,181.2,109.2,63.57,68.63,89.13,59.41,58.36,109.3,33.6,106.86,95.01,65.03,44.0,118.5,35.33,73.1,117.29,41.38,62.48,613.25,27.69,21.3,86.57,489.01,56.2,24.58,118.16,34.4,86.52,65.95,37.1,126.21,46.49
2015-05-18 00:00:00+00:00,65.61,79.41,151.88,63.26,295.76,425.24,40.78,95.2,63.36,163.25,20.19,,48.35,73.68,395.42,35.15,87.85,181.05,109.52,64.74,68.61,89.18,59.46,57.69,111.0,33.25,107.65,97.33,65.69,44.26,118.67,36.22,73.09,118.74,42.31,63.54,617.87,27.55,21.27,86.03,496.74,56.81,24.54,118.34,34.83,86.64,67.26,37.28,127.31,46.73
2015-05-19 00:00:00+00:00,65.73,79.62,152.94,62.7,298.43,421.71,40.74,95.45,63.45,164.44,19.99,,48.7,73.21,395.17,35.0,87.3,181.64,110.39,65.03,69.14,89.17,59.25,57.34,110.56,33.4,108.25,97.51,65.62,43.74,119.27,34.99,73.47,118.34,42.43,63.6,616.48,27.05,21.04,85.66,504.15,56.83,24.67,116.42,34.4,86.41,69.19,37.5,128.31,47.45
2015-05-20 00:00:00+00:00,65.89,79.61,149.9,62.54,297.5,423.86,40.92,94.32,66.18,163.57,19.91,,49.5,72.94,401.0,34.95,88.07,176.95,110.38,65.0,68.89,88.98,59.15,57.25,110.17,33.07,109.67,96.37,65.37,44.17,119.88,32.38,73.76,119.55,42.77,63.13,621.53,27.66,21.04,85.41,512.77,57.25,24.66,114.7,35.21,86.41,68.46,36.78,126.75,47.28
2015-05-21 00:00:00+00:00,65.65,80.56,157.5,62.71,301.22,431.63,40.67,93.9,65.49,164.62,20.15,,49.18,72.51,401.15,34.99,88.66,178.65,109.78,64.97,68.82,89.46,59.74,57.79,111.22,33.83,108.41,96.87,64.99,44.32,119.28,33.03,74.05,120.36,42.38,63.01,623.02,27.0,20.89,85.14,516.0,57.32,24.54,113.55,36.25,86.9,67.87,36.68,125.05,47.8
2015-05-22 00:00:00+00:00,65.48,80.04,160.2,61.87,301.35,427.63,40.65,94.35,67.095,164.19,20.14,,49.22,72.87,398.68,35.1,88.5,175.33,109.79,64.81,68.5,93.35,59.72,58.26,111.71,34.76,107.69,96.49,65.1,43.57,120.39,33.08,74.42,121.42,42.23,63.42,621.87,27.01,20.86,84.15,513.88,57.08,24.59,113.4,36.68,86.91,67.16,36.6,125.08,47.63
2015-05-26 00:00:00+00:00,66.1,79.365,158.0,61.16,300.07,425.47,40.32,94.61,66.85,162.34,19.99,,49.09,71.67,392.88,34.7,87.59,179.78,108.99,63.82,67.15,93.8,58.725,57.72,109.77,33.38,107.29,94.92,64.2,43.05,119.47,32.61,74.23,119.82,41.62,63.2,615.95,26.55,20.73,83.72,506.63,57.42,24.48,112.93,38.55,85.53,66.17,36.51,122.63,47.95
2015-05-27 00:00:00+00:00,67.38,80.16,157.22,61.32,306.79,431.42,40.39,95.16,68.29,163.38,20.34,,49.09,72.31,402.92,34.63,88.69,178.25,109.57,64.68,67.54,94.36,59.38,57.95,112.46,33.78,107.92,96.5,65.15,43.56,119.9,32.97,74.19,119.45,42.53,62.69,629.0,27.03,21.84,84.22,515.37,58.1,24.72,112.74,38.65,94.54,66.5,36.41,127.8,49.45
2015-05-28 00:00:00+00:00,67.47,80.015,156.35,60.59,313.08,426.57,40.44,94.6,68.31,164.22,20.36,,48.8,71.86,400.1,33.85,88.11,176.36,108.93,64.84,67.33,93.5,60.56,57.92,112.85,33.65,108.14,95.36,65.09,43.34,119.5,32.9,73.94,118.91,42.22,62.65,626.55,27.47,22.14,84.26,512.12,58.65,24.83,112.54,38.32,94.63,65.97,36.83,127.4,49.11
2015-05-29 00:00:00+00:00,66.59,79.09,153.22,60.15,306.81,429.23,40.23,92.79,67.96,167.85,20.13,,48.45,70.99,396.99,33.96,88.17,179.02,107.66,64.72,66.79,93.68,61.36,57.17,112.27,33.4,110.15,94.84,65.08,43.26,118.55,32.86,72.8,117.95,42.5,62.05,624.06,27.24,22.13,83.07,512.56,58.82,24.82,111.81,38.88,93.73,64.38,36.67,128.29,49.77
2015-06-01 00:00:00+00:00,66.93,79.87,153.32,59.85,309.16,430.92,40.22,94.23,68.75,168.07,20.31,,48.55,71.43,393.35,34.14,88.42,179.15,107.91,65.4,66.9,92.64,62.56,56.6,114.08,33.76,109.68,96.41,65.1,43.45,118.42,32.84,72.99,118.68,42.77,62.15,623.02,27.17,22.38,83.19,513.81,59.34,24.84,115.14,38.89,93.78,65.09,36.63,126.8,49.78
2015-06-02 00:00:00+00:00,66.62,79.82,155.36,60.66,305.71,430.99,39.62,94.15,67.71,164.14,20.375,,48.36,70.99,387.62,34.17,88.03,176.31,106.89,65.6,66.73,92.75,62.0,56.43,113.94,33.88,108.0,96.68,65.1,43.66,118.55,32.97,72.3,118.0,42.67,62.18,623.91,26.95,21.935,82.95,508.9,59.68,24.82,115.0,38.64,94.02,64.89,36.4,124.8,49.58
2015-06-03 00:00:00+00:00,67.01,80.13,156.53,61.45,306.42,436.59,39.31,92.68,67.29,163.76,20.36,,48.25,71.44,387.48,34.14,88.02,171.24,107.14,65.7,66.57,92.74,62.01,57.54,114.65,33.96,108.98,98.01,65.74,44.25,118.19,33.22,72.59,117.37,43.2,62.48,621.66,26.38,21.7,82.42,514.22,59.59,25.36,114.21,38.33,93.92,66.02,37.0,126.92,49.55
2015-06-04 00:00:00+00:00,67.42,78.75,156.6,61.27,303.38,430.78,39.09,94.67,66.94,161.45,20.06,,47.86,70.45,384.34,34.11,87.61,171.33,106.65,64.47,65.92,91.87,62.49,56.47,113.93,33.3,106.84,97.59,64.98,43.16,113.75,32.88,72.2,119.73,42.71,62.0,625.44,26.8,22.09,81.83,518.62,59.59,25.3,118.1,39.34,92.86,65.61,36.71,126.94,48.9
2015-06-05 00:00:00+00:00,67.4,78.86,157.39,61.13,302.3,426.95,38.37,92.52,67.37,162.82,20.15,,47.89,70.88,387.86,33.85,88.04,173.965,105.97,64.6,65.48,92.13,63.23,56.07,113.96,32.92,108.94,98.55,65.38,43.64,111.32,32.89,71.01,119.35,42.59,61.8,633.22,25.91,22.26,79.7,539.4,59.66,25.49,116.95,40.24,92.87,65.63,37.0,127.35,49.01
2015-06-08 00:00:00+00:00,67.79,78.16,157.31,60.69,298.66,423.5,37.93,92.83,65.95,161.89,19.87,,47.7,71.62,386.37,33.81,87.99,171.09,105.34,63.59,65.34,91.61,60.85,55.58,113.7,32.69,107.0,94.75,65.04,42.65,110.48,32.77,70.69,120.53,42.26,61.38,627.23,25.84,21.75,80.15,526.09,58.93,25.61,116.4,39.48,92.19,65.26,36.46,125.52,48.8
2015-06-09 00:00:00+00:00,67.67,77.9,157.42,60.6,296.87,425.48,37.87,92.07,65.69,162.59,19.91,,47.5,71.3,382.0,33.89,87.66,173.0,105.53,63.71,66.03,91.85,60.41,55.13,114.75,32.58,106.25,93.97,64.79,42.94,111.6,32.86,70.7,119.91,41.98,61.43,647.15,24.41,21.86,80.75,526.09,58.7,26.04,115.99,38.79,92.07,64.7,35.88,124.08,49.24
2015-06-10 00:00:00+00:00,68.24,79.56,160.27,61.17,301.29,430.77,37.81,92.7,67.72,164.37,20.04,,48.08,71.78,388.5,33.95,88.77,172.39,106.61,64.85,67.07,92.94,60.47,55.55,117.67,32.91,105.53,95.73,65.22,43.67,111.57,33.11,71.29,120.69,42.54,61.72,671.1,23.7,21.47,82.29,512.32,58.8,26.37,116.89,38.66,93.11,65.52,35.85,125.18,49.69
2015-06-11 00:00:00+00:00,68.04,79.65,160.53,61.46,301.92,432.97,38.3,93.42,67.22,163.97,19.78,,48.64,72.76,393.54,33.97,89.67,173.92,105.77,64.51,66.55,93.21,60.45,55.52,119.13,32.52,106.11,94.54,65.93,43.45,111.75,33.15,71.78,121.14,42.79,62.0,665.66,23.66,21.7,82.25,501.1,59.1,26.65,116.61,38.12,92.85,65.53,35.84,126.35,49.87
2015-06-12 00:00:00+00:00,67.05,79.86,161.21,59.78,298.98,429.92,37.77,93.2,66.26,160.71,19.62,,48.51,72.1,388.77,33.8,88.88,172.26,104.96,63.61,66.29,92.56,60.02,55.06,117.66,32.41,105.49,92.845,65.53,43.11,111.29,33.03,71.65,119.88,42.33,61.89,660.93,23.55,21.11,81.86,492.29,58.56,26.67,117.0,39.0,92.08,65.37,35.9,124.36,49.08
2015-06-15 00:00:00+00:00,66.91,78.9,158.32,57.92,301.35,423.67,37.73,92.26,66.7,164.46,19.71,,48.58,71.54,388.28,33.9,88.27,171.19,104.23,62.98,65.34,92.46,60.0,54.9,118.16,31.71,103.68,91.84,65.05,42.3,110.99,32.62,71.74,119.29,41.81,61.22,654.02,24.03,21.07,81.27,499.06,58.55,26.52,117.76,38.96,91.66,65.07,34.67,123.495,49.27
2015-06-16 00:00:00+00:00,66.77,79.94,159.05,57.98,298.02,427.26,37.81,93.26,66.63,166.85,19.82,,49.08,71.29,388.28,34.09,89.12,169.97,105.28,62.72,65.98,92.12,60.52,55.37,119.07,31.65,104.07,91.55,65.71,42.68,112.35,32.62,72.35,120.48,42.18,61.7,666.91,23.94,21.33,81.82,501.76,57.76,26.79,117.41,38.85,92.16,65.36,34.82,123.34,49.71
2015-06-17 00:00:00+00:00,67.77,77.91,158.99,58.45,298.79,427.81,38.09,94.12,67.23,165.16,19.54,,49.33,71.47,390.86,34.11,89.99,170.01,105.9,62.08,66.41,92.25,60.55,55.63,118.88,32.21,105.39,91.2,65.25,42.79,112.72,33.01,72.91,120.08,42.11,61.78,659.9,24.53,21.58,81.83,512.89,57.15,27.05,117.65,39.77,92.59,65.71,34.69,124.045,50.17
2015-06-18 00:00:00+00:00,68.98,79.39,160.25,59.64,302.47,439.39,38.54,96.18,68.3,165.24,19.84,,49.22,72.09,401.55,33.58,89.85,170.46,106.85,63.25,67.17,92.6,60.69,55.81,121.21,32.08,108.9,91.51,66.14,43.19,113.32,33.4,73.54,120.24,42.49,61.96,663.2,25.0,21.94,83.11,527.97,57.2,27.25,120.46,39.57,93.15,67.16,34.66,127.63,50.5
2015-06-19 00:00:00+00:00,69.48,79.7,160.5,58.6,302.37,434.92,38.26,95.97,67.91,165.06,19.72,,49.03,72.39,411.05,33.11,89.87,169.67,106.75,62.49,66.9,92.56,61.17,54.94,119.8,31.8,107.77,92.9,66.14,43.54,113.48,33.29,73.95,121.03,42.2,61.87,657.1,24.65,21.87,82.66,522.28,57.56,27.12,119.75,39.16,92.47,66.63,35.86,128.04,50.24
2015-06-22 00:00:00+00:00,70.12,82.28,163.26,59.01,307.25,436.29,38.31,95.79,68.02,171.04,19.86,,49.04,72.47,417.57,33.21,89.86,170.31,107.0,63.2,67.24,93.55,61.75,55.22,121.49,31.7,109.22,93.31,66.02,43.76,113.68,33.5,74.29,120.76,42.45,62.0,674.9,23.95,21.775,83.13,520.71,58.01,26.93,119.705,39.2,93.26,66.54,35.55,129.03,50.22
2015-06-23 00:00:00+00:00,70.02,83.55,163.89,58.96,312.32,445.99,37.76,96.25,67.53,170.0,19.96,,49.06,72.47,416.26,32.62,89.23,170.09,106.71,63.29,67.01,93.68,61.93,55.01,122.21,31.63,109.31,94.23,65.71,43.86,112.81,32.89,73.45,119.9,42.14,63.23,681.19,24.13,21.22,81.36,521.05,56.76,26.9,120.16,39.5,94.15,67.51,35.37,131.62,50.47
2015-06-24 00:00:00+00:00,69.22,83.4,163.42,57.64,308.66,440.84,37.78,95.08,66.84,167.97,20.1,,48.67,72.24,410.65,32.32,87.03,168.48,105.94,63.02,66.49,94.0,61.61,53.54,122.01,31.54,105.29,89.71,65.83,43.03,111.7,32.46,72.94,118.63,41.68,63.1,678.61,24.12,21.01,80.81,516.59,56.3,26.73,119.04,39.03,93.52,67.58,35.17,129.59,49.71
2015-06-25 00:00:00+00:00,69.82,83.94,164.2,58.27,309.15,440.1,37.51,94.74,66.59,170.34,20.06,,48.43,72.55,411.29,31.91,86.67,167.84,106.22,63.7,66.46,94.0,61.595,53.21,120.23,31.21,104.45,85.88,66.09,42.5,110.93,32.16,72.95,120.95,41.65,63.32,664.24,23.94,21.17,81.3,519.24,56.19,27.57,119.58,39.3,93.54,67.29,35.17,128.35,55.38
2015-06-26 00:00:00+00:00,70.46,82.74,164.28,59.1,306.6,438.1,37.73,94.24,65.8,164.68,19.78,,48.17,72.6,408.73,31.98,86.03,171.5,107.12,63.83,66.5,96.44,61.035,53.48,119.5,30.53,104.05,84.13,66.05,42.23,110.62,32.25,73.11,121.62,41.5,63.75,651.62,23.83,20.74,81.35,520.63,55.89,27.8,117.31,39.1,94.24,68.02,35.26,126.87,48.62
2015-06-29 00:00:00+00:00,67.18,81.28,158.93,56.24,299.25,429.86,37.54,92.94,63.99,163.06,19.21,,47.26,71.12,396.21,31.47,83.74,168.54,104.54,61.175,65.4,94.96,59.37,51.77,115.455,29.97,100.82,82.26,65.36,40.65,108.38,31.4,72.67,119.39,40.43,61.79,645.62,23.53,20.12,80.12,504.97,55.44,28.39,115.62,38.68,91.14,66.08,34.21,122.03,47.07
2015-06-30 00:00:00+00:00,67.19,81.01,159.29,55.27,303.46,434.09,37.68,93.29,64.185,164.14,19.22,,47.3,70.15,403.94,31.54,83.65,171.25,104.02,61.09,65.41,97.05,60.24,52.55,117.08,30.01,104.21,85.175,64.7,40.62,108.41,31.19,72.51,121.22,40.37,61.55,656.94,23.36,20.11,80.17,510.13,56.37,28.53,114.97,38.77,91.8,66.17,36.22,123.48,48.22
2015-07-01 00:00:00+00:00,68.51,80.945,162.65,54.46,306.91,437.39,37.98,94.01,64.57,165.22,19.51,,47.8,71.64,405.41,31.0,84.95,173.59,106.86,62.12,66.16,96.19,60.425,51.79,116.01,30.52,104.45,84.66,65.68,40.64,109.21,31.25,73.23,122.19,40.82,62.21,655.45,23.13,20.4,81.3,506.51,55.3,27.68,116.23,38.63,93.77,67.42,35.4,126.19,48.43
2015-07-02 00:00:00+00:00,68.21,80.75,162.11,55.03,307.51,437.71,38.5,94.91,64.38,163.14,19.61,,47.58,71.65,404.28,31.03,84.5,171.8,106.12,60.53,66.16,96.35,61.85,51.46,115.04,30.69,105.58,82.92,65.64,40.42,108.75,31.47,73.11,120.75,40.41,62.02,658.31,23.67,20.42,81.17,511.08,55.31,27.11,116.17,38.97,94.02,66.8,35.72,131.26,48.31
2015-07-06 00:00:00+00:00,68.22,80.5,163.42,54.25,306.7,436.04,38.56,94.98,63.59,161.6,19.27,,47.44,71.25,404.63,30.6,84.54,174.07,105.94,59.96,65.96,95.57,61.755,50.3,115.66,30.57,108.58,82.99,65.8,39.92,108.03,31.25,73.57,120.23,40.32,62.11,662.0,23.86,20.17,81.2,512.24,55.38,27.5,115.54,38.55,92.91,66.91,35.43,128.83,48.4
